row_id,date,country,store,product,num sold
15567,5/14/2017,Sweden,KaggleRama,Mug,412
15568,5/14/2017,Sweden,KaggleRama,Hat,999
15569,5/14/2017,Sweden,KaggleRama,Sticker,207
15570,5/15/2017,Finland,KaggleMart,Mug,160
15571,5/15/2017,Finland,KaggleMart,Hat,374
15572,5/15/2017,Finland,KaggleMart,Sticker,91
15573,5/15/2017,Finland,KaggleRama,Mug,288
15574,5/15/2017,Finland,KaggleRama,Hat,622
15575,5/15/2017,Finland,KaggleRama,Sticker,162
15576,5/15/2017,Norway,KaggleMart,Mug,288
15577,5/15/2017,Norway,KaggleMart,Hat,614
15578,5/15/2017,Norway,KaggleMart,Sticker,148
15579,5/15/2017,Norway,KaggleRama,Mug,504
15580,5/15/2017,Norway,KaggleRama,Hat,975
15581,5/15/2017,Norway,KaggleRama,Sticker,255
15582,5/15/2017,Sweden,KaggleMart,Mug,189
15583,5/15/2017,Sweden,KaggleMart,Hat,436
15584,5/15/2017,Sweden,KaggleMart,Sticker,102
15585,5/15/2017,Sweden,KaggleRama,Mug,321
15586,5/15/2017,Sweden,KaggleRama,Hat,780
15587,5/15/2017,Sweden,KaggleRama,Sticker,192
15588,5/16/2017,Finland,KaggleMart,Mug,160
15589,5/16/2017,Finland,KaggleMart,Hat,352
15590,5/16/2017,Finland,KaggleMart,Sticker,89
15591,5/16/2017,Finland,KaggleRama,Mug,278
15592,5/16/2017,Finland,KaggleRama,Hat,709
15593,5/16/2017,Finland,KaggleRama,Sticker,151
15594,5/16/2017,Norway,KaggleMart,Mug,275
15595,5/16/2017,Norway,KaggleMart,Hat,642
15596,5/16/2017,Norway,KaggleMart,Sticker,153
15597,5/16/2017,Norway,KaggleRama,Mug,465
15598,5/16/2017,Norway,KaggleRama,Hat,1051
15599,5/16/2017,Norway,KaggleRama,Sticker,256
15600,5/16/2017,Sweden,KaggleMart,Mug,189
15601,5/16/2017,Sweden,KaggleMart,Hat,461
15602,5/16/2017,Sweden,KaggleMart,Sticker,102
15603,5/16/2017,Sweden,KaggleRama,Mug,327
15604,5/16/2017,Sweden,KaggleRama,Hat,718
15605,5/16/2017,Sweden,KaggleRama,Sticker,172
15606,5/17/2017,Finland,KaggleMart,Mug,169
15607,5/17/2017,Finland,KaggleMart,Hat,381
15608,5/17/2017,Finland,KaggleMart,Sticker,96
15609,5/17/2017,Finland,KaggleRama,Mug,283
15610,5/17/2017,Finland,KaggleRama,Hat,653
15611,5/17/2017,Finland,KaggleRama,Sticker,165
15612,5/17/2017,Norway,KaggleMart,Mug,262
15613,5/17/2017,Norway,KaggleMart,Hat,630
15614,5/17/2017,Norway,KaggleMart,Sticker,154
15615,5/17/2017,Norway,KaggleRama,Mug,477
15616,5/17/2017,Norway,KaggleRama,Hat,1130
15617,5/17/2017,Norway,KaggleRama,Sticker,278
15618,5/17/2017,Sweden,KaggleMart,Mug,195
15619,5/17/2017,Sweden,KaggleMart,Hat,407
15620,5/17/2017,Sweden,KaggleMart,Sticker,108
15621,5/17/2017,Sweden,KaggleRama,Mug,357
15622,5/17/2017,Sweden,KaggleRama,Hat,762
15623,5/17/2017,Sweden,KaggleRama,Sticker,196
15624,5/18/2017,Finland,KaggleMart,Mug,170
15625,5/18/2017,Finland,KaggleMart,Hat,390
15626,5/18/2017,Finland,KaggleMart,Sticker,95
15627,5/18/2017,Finland,KaggleRama,Mug,281
15628,5/18/2017,Finland,KaggleRama,Hat,653
15629,5/18/2017,Finland,KaggleRama,Sticker,166
15630,5/18/2017,Norway,KaggleMart,Mug,264
15631,5/18/2017,Norway,KaggleMart,Hat,610
15632,5/18/2017,Norway,KaggleMart,Sticker,156
15633,5/18/2017,Norway,KaggleRama,Mug,441
15634,5/18/2017,Norway,KaggleRama,Hat,1085
15635,5/18/2017,Norway,KaggleRama,Sticker,266
15636,5/18/2017,Sweden,KaggleMart,Mug,177
15637,5/18/2017,Sweden,KaggleMart,Hat,432
15638,5/18/2017,Sweden,KaggleMart,Sticker,102
15639,5/18/2017,Sweden,KaggleRama,Mug,332
15640,5/18/2017,Sweden,KaggleRama,Hat,782
15641,5/18/2017,Sweden,KaggleRama,Sticker,186
15642,5/19/2017,Finland,KaggleMart,Mug,185
15643,5/19/2017,Finland,KaggleMart,Hat,375
15644,5/19/2017,Finland,KaggleMart,Sticker,103
15645,5/19/2017,Finland,KaggleRama,Mug,295
15646,5/19/2017,Finland,KaggleRama,Hat,752
15647,5/19/2017,Finland,KaggleRama,Sticker,155
15648,5/19/2017,Norway,KaggleMart,Mug,293
15649,5/19/2017,Norway,KaggleMart,Hat,695
15650,5/19/2017,Norway,KaggleMart,Sticker,168
15651,5/19/2017,Norway,KaggleRama,Mug,578
15652,5/19/2017,Norway,KaggleRama,Hat,1178
15653,5/19/2017,Norway,KaggleRama,Sticker,327
15654,5/19/2017,Sweden,KaggleMart,Mug,201
15655,5/19/2017,Sweden,KaggleMart,Hat,474
15656,5/19/2017,Sweden,KaggleMart,Sticker,107
15657,5/19/2017,Sweden,KaggleRama,Mug,341
15658,5/19/2017,Sweden,KaggleRama,Hat,740
15659,5/19/2017,Sweden,KaggleRama,Sticker,192
15660,5/20/2017,Finland,KaggleMart,Mug,220
15661,5/20/2017,Finland,KaggleMart,Hat,475
15662,5/20/2017,Finland,KaggleMart,Sticker,127
15663,5/20/2017,Finland,KaggleRama,Mug,341
15664,5/20/2017,Finland,KaggleRama,Hat,810
15665,5/20/2017,Finland,KaggleRama,Sticker,203
15666,5/20/2017,Norway,KaggleMart,Mug,353
15667,5/20/2017,Norway,KaggleMart,Hat,774
15668,5/20/2017,Norway,KaggleMart,Sticker,227
15669,5/20/2017,Norway,KaggleRama,Mug,591
15670,5/20/2017,Norway,KaggleRama,Hat,1491
15671,5/20/2017,Norway,KaggleRama,Sticker,378
15672,5/20/2017,Sweden,KaggleMart,Mug,222
15673,5/20/2017,Sweden,KaggleMart,Hat,566
15674,5/20/2017,Sweden,KaggleMart,Sticker,148
15675,5/20/2017,Sweden,KaggleRama,Mug,382
15676,5/20/2017,Sweden,KaggleRama,Hat,911
15677,5/20/2017,Sweden,KaggleRama,Sticker,229
15678,5/21/2017,Finland,KaggleMart,Mug,204
15679,5/21/2017,Finland,KaggleMart,Hat,462
15680,5/21/2017,Finland,KaggleMart,Sticker,124
15681,5/21/2017,Finland,KaggleRama,Mug,353
15682,5/21/2017,Finland,KaggleRama,Hat,874
15683,5/21/2017,Finland,KaggleRama,Sticker,220
15684,5/21/2017,Norway,KaggleMart,Mug,401
15685,5/21/2017,Norway,KaggleMart,Hat,899
15686,5/21/2017,Norway,KaggleMart,Sticker,212
15687,5/21/2017,Norway,KaggleRama,Mug,740
15688,5/21/2017,Norway,KaggleRama,Hat,1451
15689,5/21/2017,Norway,KaggleRama,Sticker,414
15690,5/21/2017,Sweden,KaggleMart,Mug,248
15691,5/21/2017,Sweden,KaggleMart,Hat,528
15692,5/21/2017,Sweden,KaggleMart,Sticker,139
15693,5/21/2017,Sweden,KaggleRama,Mug,410
15694,5/21/2017,Sweden,KaggleRama,Hat,955
15695,5/21/2017,Sweden,KaggleRama,Sticker,237
15696,5/22/2017,Finland,KaggleMart,Mug,165
15697,5/22/2017,Finland,KaggleMart,Hat,358
15698,5/22/2017,Finland,KaggleMart,Sticker,89
15699,5/22/2017,Finland,KaggleRama,Mug,296
15700,5/22/2017,Finland,KaggleRama,Hat,607
15701,5/22/2017,Finland,KaggleRama,Sticker,162
15702,5/22/2017,Norway,KaggleMart,Mug,306
15703,5/22/2017,Norway,KaggleMart,Hat,700
15704,5/22/2017,Norway,KaggleMart,Sticker,187
15705,5/22/2017,Norway,KaggleRama,Mug,535
15706,5/22/2017,Norway,KaggleRama,Hat,1228
15707,5/22/2017,Norway,KaggleRama,Sticker,301
15708,5/22/2017,Sweden,KaggleMart,Mug,190
15709,5/22/2017,Sweden,KaggleMart,Hat,443
15710,5/22/2017,Sweden,KaggleMart,Sticker,105
15711,5/22/2017,Sweden,KaggleRama,Mug,317
15712,5/22/2017,Sweden,KaggleRama,Hat,677
15713,5/22/2017,Sweden,KaggleRama,Sticker,197
15714,5/23/2017,Finland,KaggleMart,Mug,168
15715,5/23/2017,Finland,KaggleMart,Hat,357
15716,5/23/2017,Finland,KaggleMart,Sticker,92
15717,5/23/2017,Finland,KaggleRama,Mug,280
15718,5/23/2017,Finland,KaggleRama,Hat,640
15719,5/23/2017,Finland,KaggleRama,Sticker,151
15720,5/23/2017,Norway,KaggleMart,Mug,297
15721,5/23/2017,Norway,KaggleMart,Hat,709
15722,5/23/2017,Norway,KaggleMart,Sticker,163
15723,5/23/2017,Norway,KaggleRama,Mug,594
15724,5/23/2017,Norway,KaggleRama,Hat,1250
15725,5/23/2017,Norway,KaggleRama,Sticker,308
15726,5/23/2017,Sweden,KaggleMart,Mug,187
15727,5/23/2017,Sweden,KaggleMart,Hat,418
15728,5/23/2017,Sweden,KaggleMart,Sticker,111
15729,5/23/2017,Sweden,KaggleRama,Mug,339
15730,5/23/2017,Sweden,KaggleRama,Hat,744
15731,5/23/2017,Sweden,KaggleRama,Sticker,175
15732,5/24/2017,Finland,KaggleMart,Mug,145
15733,5/24/2017,Finland,KaggleMart,Hat,361
15734,5/24/2017,Finland,KaggleMart,Sticker,92
15735,5/24/2017,Finland,KaggleRama,Mug,283
15736,5/24/2017,Finland,KaggleRama,Hat,632
15737,5/24/2017,Finland,KaggleRama,Sticker,179
15738,5/24/2017,Norway,KaggleMart,Mug,275
15739,5/24/2017,Norway,KaggleMart,Hat,664
15740,5/24/2017,Norway,KaggleMart,Sticker,155
15741,5/24/2017,Norway,KaggleRama,Mug,526
15742,5/24/2017,Norway,KaggleRama,Hat,1092
15743,5/24/2017,Norway,KaggleRama,Sticker,294
15744,5/24/2017,Sweden,KaggleMart,Mug,181
15745,5/24/2017,Sweden,KaggleMart,Hat,417
15746,5/24/2017,Sweden,KaggleMart,Sticker,106
15747,5/24/2017,Sweden,KaggleRama,Mug,283
15748,5/24/2017,Sweden,KaggleRama,Hat,772
15749,5/24/2017,Sweden,KaggleRama,Sticker,208
15750,5/25/2017,Finland,KaggleMart,Mug,161
15751,5/25/2017,Finland,KaggleMart,Hat,402
15752,5/25/2017,Finland,KaggleMart,Sticker,96
15753,5/25/2017,Finland,KaggleRama,Mug,279
15754,5/25/2017,Finland,KaggleRama,Hat,655
15755,5/25/2017,Finland,KaggleRama,Sticker,175
15756,5/25/2017,Norway,KaggleMart,Mug,275
15757,5/25/2017,Norway,KaggleMart,Hat,593
15758,5/25/2017,Norway,KaggleMart,Sticker,166
15759,5/25/2017,Norway,KaggleRama,Mug,455
15760,5/25/2017,Norway,KaggleRama,Hat,1079
15761,5/25/2017,Norway,KaggleRama,Sticker,293
15762,5/25/2017,Sweden,KaggleMart,Mug,200
15763,5/25/2017,Sweden,KaggleMart,Hat,422
15764,5/25/2017,Sweden,KaggleMart,Sticker,110
15765,5/25/2017,Sweden,KaggleRama,Mug,337
15766,5/25/2017,Sweden,KaggleRama,Hat,796
15767,5/25/2017,Sweden,KaggleRama,Sticker,176
15768,5/26/2017,Finland,KaggleMart,Mug,169
15769,5/26/2017,Finland,KaggleMart,Hat,388
15770,5/26/2017,Finland,KaggleMart,Sticker,98
15771,5/26/2017,Finland,KaggleRama,Mug,307
15772,5/26/2017,Finland,KaggleRama,Hat,675
15773,5/26/2017,Finland,KaggleRama,Sticker,177
15774,5/26/2017,Norway,KaggleMart,Mug,297
15775,5/26/2017,Norway,KaggleMart,Hat,675
15776,5/26/2017,Norway,KaggleMart,Sticker,163
15777,5/26/2017,Norway,KaggleRama,Mug,487
15778,5/26/2017,Norway,KaggleRama,Hat,1160
15779,5/26/2017,Norway,KaggleRama,Sticker,298
15780,5/26/2017,Sweden,KaggleMart,Mug,201
15781,5/26/2017,Sweden,KaggleMart,Hat,474
15782,5/26/2017,Sweden,KaggleMart,Sticker,109
15783,5/26/2017,Sweden,KaggleRama,Mug,359
15784,5/26/2017,Sweden,KaggleRama,Hat,805
15785,5/26/2017,Sweden,KaggleRama,Sticker,196
15786,5/27/2017,Finland,KaggleMart,Mug,227
15787,5/27/2017,Finland,KaggleMart,Hat,466
15788,5/27/2017,Finland,KaggleMart,Sticker,129
15789,5/27/2017,Finland,KaggleRama,Mug,388
15790,5/27/2017,Finland,KaggleRama,Hat,762
15791,5/27/2017,Finland,KaggleRama,Sticker,208
15792,5/27/2017,Norway,KaggleMart,Mug,336
15793,5/27/2017,Norway,KaggleMart,Hat,852
15794,5/27/2017,Norway,KaggleMart,Sticker,213
15795,5/27/2017,Norway,KaggleRama,Mug,538
15796,5/27/2017,Norway,KaggleRama,Hat,1492
15797,5/27/2017,Norway,KaggleRama,Sticker,372
15798,5/27/2017,Sweden,KaggleMart,Mug,264
15799,5/27/2017,Sweden,KaggleMart,Hat,568
15800,5/27/2017,Sweden,KaggleMart,Sticker,159
15801,5/27/2017,Sweden,KaggleRama,Mug,415
15802,5/27/2017,Sweden,KaggleRama,Hat,1006
15803,5/27/2017,Sweden,KaggleRama,Sticker,237
15804,5/28/2017,Finland,KaggleMart,Mug,246
15805,5/28/2017,Finland,KaggleMart,Hat,499
15806,5/28/2017,Finland,KaggleMart,Sticker,133
15807,5/28/2017,Finland,KaggleRama,Mug,385
15808,5/28/2017,Finland,KaggleRama,Hat,977
15809,5/28/2017,Finland,KaggleRama,Sticker,226
15810,5/28/2017,Norway,KaggleMart,Mug,360
15811,5/28/2017,Norway,KaggleMart,Hat,832
15812,5/28/2017,Norway,KaggleMart,Sticker,227
15813,5/28/2017,Norway,KaggleRama,Mug,608
15814,5/28/2017,Norway,KaggleRama,Hat,1341
15815,5/28/2017,Norway,KaggleRama,Sticker,379
15816,5/28/2017,Sweden,KaggleMart,Mug,246
15817,5/28/2017,Sweden,KaggleMart,Hat,611
15818,5/28/2017,Sweden,KaggleMart,Sticker,137
15819,5/28/2017,Sweden,KaggleRama,Mug,421
15820,5/28/2017,Sweden,KaggleRama,Hat,1055
15821,5/28/2017,Sweden,KaggleRama,Sticker,249
15822,5/29/2017,Finland,KaggleMart,Mug,177
15823,5/29/2017,Finland,KaggleMart,Hat,401
15824,5/29/2017,Finland,KaggleMart,Sticker,102
15825,5/29/2017,Finland,KaggleRama,Mug,328
15826,5/29/2017,Finland,KaggleRama,Hat,754
15827,5/29/2017,Finland,KaggleRama,Sticker,166
15828,5/29/2017,Norway,KaggleMart,Mug,284
15829,5/29/2017,Norway,KaggleMart,Hat,698
15830,5/29/2017,Norway,KaggleMart,Sticker,169
15831,5/29/2017,Norway,KaggleRama,Mug,488
15832,5/29/2017,Norway,KaggleRama,Hat,1189
15833,5/29/2017,Norway,KaggleRama,Sticker,293
15834,5/29/2017,Sweden,KaggleMart,Mug,202
15835,5/29/2017,Sweden,KaggleMart,Hat,491
15836,5/29/2017,Sweden,KaggleMart,Sticker,121
15837,5/29/2017,Sweden,KaggleRama,Mug,433
15838,5/29/2017,Sweden,KaggleRama,Hat,912
15839,5/29/2017,Sweden,KaggleRama,Sticker,223
15840,5/30/2017,Finland,KaggleMart,Mug,187
15841,5/30/2017,Finland,KaggleMart,Hat,410
15842,5/30/2017,Finland,KaggleMart,Sticker,109
15843,5/30/2017,Finland,KaggleRama,Mug,317
15844,5/30/2017,Finland,KaggleRama,Hat,695
15845,5/30/2017,Finland,KaggleRama,Sticker,174
15846,5/30/2017,Norway,KaggleMart,Mug,328
15847,5/30/2017,Norway,KaggleMart,Hat,675
15848,5/30/2017,Norway,KaggleMart,Sticker,174
15849,5/30/2017,Norway,KaggleRama,Mug,552
15850,5/30/2017,Norway,KaggleRama,Hat,1127
15851,5/30/2017,Norway,KaggleRama,Sticker,305
15852,5/30/2017,Sweden,KaggleMart,Mug,228
15853,5/30/2017,Sweden,KaggleMart,Hat,462
15854,5/30/2017,Sweden,KaggleMart,Sticker,127
15855,5/30/2017,Sweden,KaggleRama,Mug,355
15856,5/30/2017,Sweden,KaggleRama,Hat,865
15857,5/30/2017,Sweden,KaggleRama,Sticker,224
15858,5/31/2017,Finland,KaggleMart,Mug,183
15859,5/31/2017,Finland,KaggleMart,Hat,418
15860,5/31/2017,Finland,KaggleMart,Sticker,115
15861,5/31/2017,Finland,KaggleRama,Mug,307
15862,5/31/2017,Finland,KaggleRama,Hat,718
15863,5/31/2017,Finland,KaggleRama,Sticker,166
15864,5/31/2017,Norway,KaggleMart,Mug,287
15865,5/31/2017,Norway,KaggleMart,Hat,647
15866,5/31/2017,Norway,KaggleMart,Sticker,175
15867,5/31/2017,Norway,KaggleRama,Mug,503
15868,5/31/2017,Norway,KaggleRama,Hat,1136
15869,5/31/2017,Norway,KaggleRama,Sticker,290
15870,5/31/2017,Sweden,KaggleMart,Mug,215
15871,5/31/2017,Sweden,KaggleMart,Hat,487
15872,5/31/2017,Sweden,KaggleMart,Sticker,124
15873,5/31/2017,Sweden,KaggleRama,Mug,382
15874,5/31/2017,Sweden,KaggleRama,Hat,826
15875,5/31/2017,Sweden,KaggleRama,Sticker,199
15876,6/1/2017,Finland,KaggleMart,Mug,172
15877,6/1/2017,Finland,KaggleMart,Hat,381
15878,6/1/2017,Finland,KaggleMart,Sticker,107
15879,6/1/2017,Finland,KaggleRama,Mug,291
15880,6/1/2017,Finland,KaggleRama,Hat,679
15881,6/1/2017,Finland,KaggleRama,Sticker,180
15882,6/1/2017,Norway,KaggleMart,Mug,277
15883,6/1/2017,Norway,KaggleMart,Hat,626
15884,6/1/2017,Norway,KaggleMart,Sticker,161
15885,6/1/2017,Norway,KaggleRama,Mug,505
15886,6/1/2017,Norway,KaggleRama,Hat,1052
15887,6/1/2017,Norway,KaggleRama,Sticker,307
15888,6/1/2017,Sweden,KaggleMart,Mug,195
15889,6/1/2017,Sweden,KaggleMart,Hat,478
15890,6/1/2017,Sweden,KaggleMart,Sticker,110
15891,6/1/2017,Sweden,KaggleRama,Mug,343
15892,6/1/2017,Sweden,KaggleRama,Hat,702
15893,6/1/2017,Sweden,KaggleRama,Sticker,211
15894,6/2/2017,Finland,KaggleMart,Mug,167
15895,6/2/2017,Finland,KaggleMart,Hat,382
15896,6/2/2017,Finland,KaggleMart,Sticker,100
15897,6/2/2017,Finland,KaggleRama,Mug,282
15898,6/2/2017,Finland,KaggleRama,Hat,639
15899,6/2/2017,Finland,KaggleRama,Sticker,173
15900,6/2/2017,Norway,KaggleMart,Mug,269
15901,6/2/2017,Norway,KaggleMart,Hat,636
15902,6/2/2017,Norway,KaggleMart,Sticker,159
15903,6/2/2017,Norway,KaggleRama,Mug,490
15904,6/2/2017,Norway,KaggleRama,Hat,975
15905,6/2/2017,Norway,KaggleRama,Sticker,276
15906,6/2/2017,Sweden,KaggleMart,Mug,202
15907,6/2/2017,Sweden,KaggleMart,Hat,490
15908,6/2/2017,Sweden,KaggleMart,Sticker,116
15909,6/2/2017,Sweden,KaggleRama,Mug,349
15910,6/2/2017,Sweden,KaggleRama,Hat,772
15911,6/2/2017,Sweden,KaggleRama,Sticker,211
15912,6/3/2017,Finland,KaggleMart,Mug,219
15913,6/3/2017,Finland,KaggleMart,Hat,438
15914,6/3/2017,Finland,KaggleMart,Sticker,117
15915,6/3/2017,Finland,KaggleRama,Mug,359
15916,6/3/2017,Finland,KaggleRama,Hat,723
15917,6/3/2017,Finland,KaggleRama,Sticker,207
15918,6/3/2017,Norway,KaggleMart,Mug,311
15919,6/3/2017,Norway,KaggleMart,Hat,731
15920,6/3/2017,Norway,KaggleMart,Sticker,206
15921,6/3/2017,Norway,KaggleRama,Mug,602
15922,6/3/2017,Norway,KaggleRama,Hat,1299
15923,6/3/2017,Norway,KaggleRama,Sticker,339
15924,6/3/2017,Sweden,KaggleMart,Mug,239
15925,6/3/2017,Sweden,KaggleMart,Hat,531
15926,6/3/2017,Sweden,KaggleMart,Sticker,141
15927,6/3/2017,Sweden,KaggleRama,Mug,427
15928,6/3/2017,Sweden,KaggleRama,Hat,1029
15929,6/3/2017,Sweden,KaggleRama,Sticker,242
15930,6/4/2017,Finland,KaggleMart,Mug,227
15931,6/4/2017,Finland,KaggleMart,Hat,470
15932,6/4/2017,Finland,KaggleMart,Sticker,115
15933,6/4/2017,Finland,KaggleRama,Mug,366
15934,6/4/2017,Finland,KaggleRama,Hat,857
15935,6/4/2017,Finland,KaggleRama,Sticker,219
15936,6/4/2017,Norway,KaggleMart,Mug,323
15937,6/4/2017,Norway,KaggleMart,Hat,730
15938,6/4/2017,Norway,KaggleMart,Sticker,180
15939,6/4/2017,Norway,KaggleRama,Mug,529
15940,6/4/2017,Norway,KaggleRama,Hat,1285
15941,6/4/2017,Norway,KaggleRama,Sticker,365
15942,6/4/2017,Sweden,KaggleMart,Mug,214
15943,6/4/2017,Sweden,KaggleMart,Hat,568
15944,6/4/2017,Sweden,KaggleMart,Sticker,145
15945,6/4/2017,Sweden,KaggleRama,Mug,422
15946,6/4/2017,Sweden,KaggleRama,Hat,973
15947,6/4/2017,Sweden,KaggleRama,Sticker,229
15948,6/5/2017,Finland,KaggleMart,Mug,152
15949,6/5/2017,Finland,KaggleMart,Hat,329
15950,6/5/2017,Finland,KaggleMart,Sticker,98
15951,6/5/2017,Finland,KaggleRama,Mug,262
15952,6/5/2017,Finland,KaggleRama,Hat,632
15953,6/5/2017,Finland,KaggleRama,Sticker,159
15954,6/5/2017,Norway,KaggleMart,Mug,265
15955,6/5/2017,Norway,KaggleMart,Hat,613
15956,6/5/2017,Norway,KaggleMart,Sticker,165
15957,6/5/2017,Norway,KaggleRama,Mug,481
15958,6/5/2017,Norway,KaggleRama,Hat,1020
15959,6/5/2017,Norway,KaggleRama,Sticker,280
15960,6/5/2017,Sweden,KaggleMart,Mug,195
15961,6/5/2017,Sweden,KaggleMart,Hat,412
15962,6/5/2017,Sweden,KaggleMart,Sticker,114
15963,6/5/2017,Sweden,KaggleRama,Mug,310
15964,6/5/2017,Sweden,KaggleRama,Hat,692
15965,6/5/2017,Sweden,KaggleRama,Sticker,192
15966,6/6/2017,Finland,KaggleMart,Mug,168
15967,6/6/2017,Finland,KaggleMart,Hat,392
15968,6/6/2017,Finland,KaggleMart,Sticker,109
15969,6/6/2017,Finland,KaggleRama,Mug,310
15970,6/6/2017,Finland,KaggleRama,Hat,687
15971,6/6/2017,Finland,KaggleRama,Sticker,182
15972,6/6/2017,Norway,KaggleMart,Mug,304
15973,6/6/2017,Norway,KaggleMart,Hat,656
15974,6/6/2017,Norway,KaggleMart,Sticker,151
15975,6/6/2017,Norway,KaggleRama,Mug,484
15976,6/6/2017,Norway,KaggleRama,Hat,1098
15977,6/6/2017,Norway,KaggleRama,Sticker,297
15978,6/6/2017,Sweden,KaggleMart,Mug,194
15979,6/6/2017,Sweden,KaggleMart,Hat,472
15980,6/6/2017,Sweden,KaggleMart,Sticker,113
15981,6/6/2017,Sweden,KaggleRama,Mug,359
15982,6/6/2017,Sweden,KaggleRama,Hat,783
15983,6/6/2017,Sweden,KaggleRama,Sticker,198
15984,6/7/2017,Finland,KaggleMart,Mug,183
15985,6/7/2017,Finland,KaggleMart,Hat,373
15986,6/7/2017,Finland,KaggleMart,Sticker,107
15987,6/7/2017,Finland,KaggleRama,Mug,302
15988,6/7/2017,Finland,KaggleRama,Hat,741
15989,6/7/2017,Finland,KaggleRama,Sticker,184
15990,6/7/2017,Norway,KaggleMart,Mug,291
15991,6/7/2017,Norway,KaggleMart,Hat,630
15992,6/7/2017,Norway,KaggleMart,Sticker,189
15993,6/7/2017,Norway,KaggleRama,Mug,549
15994,6/7/2017,Norway,KaggleRama,Hat,1213
15995,6/7/2017,Norway,KaggleRama,Sticker,325
15996,6/7/2017,Sweden,KaggleMart,Mug,201
15997,6/7/2017,Sweden,KaggleMart,Hat,486
15998,6/7/2017,Sweden,KaggleMart,Sticker,118
15999,6/7/2017,Sweden,KaggleRama,Mug,396
16000,6/7/2017,Sweden,KaggleRama,Hat,821
16001,6/7/2017,Sweden,KaggleRama,Sticker,203
16002,6/8/2017,Finland,KaggleMart,Mug,205
16003,6/8/2017,Finland,KaggleMart,Hat,418
16004,6/8/2017,Finland,KaggleMart,Sticker,106
16005,6/8/2017,Finland,KaggleRama,Mug,329
16006,6/8/2017,Finland,KaggleRama,Hat,657
16007,6/8/2017,Finland,KaggleRama,Sticker,193
16008,6/8/2017,Norway,KaggleMart,Mug,312
16009,6/8/2017,Norway,KaggleMart,Hat,780
16010,6/8/2017,Norway,KaggleMart,Sticker,202
16011,6/8/2017,Norway,KaggleRama,Mug,551
16012,6/8/2017,Norway,KaggleRama,Hat,1275
16013,6/8/2017,Norway,KaggleRama,Sticker,359
16014,6/8/2017,Sweden,KaggleMart,Mug,210
16015,6/8/2017,Sweden,KaggleMart,Hat,503
16016,6/8/2017,Sweden,KaggleMart,Sticker,137
16017,6/8/2017,Sweden,KaggleRama,Mug,399
16018,6/8/2017,Sweden,KaggleRama,Hat,862
16019,6/8/2017,Sweden,KaggleRama,Sticker,224
16020,6/9/2017,Finland,KaggleMart,Mug,203
16021,6/9/2017,Finland,KaggleMart,Hat,421
16022,6/9/2017,Finland,KaggleMart,Sticker,105
16023,6/9/2017,Finland,KaggleRama,Mug,312
16024,6/9/2017,Finland,KaggleRama,Hat,690
16025,6/9/2017,Finland,KaggleRama,Sticker,210
16026,6/9/2017,Norway,KaggleMart,Mug,351
16027,6/9/2017,Norway,KaggleMart,Hat,802
16028,6/9/2017,Norway,KaggleMart,Sticker,217
16029,6/9/2017,Norway,KaggleRama,Mug,552
16030,6/9/2017,Norway,KaggleRama,Hat,1304
16031,6/9/2017,Norway,KaggleRama,Sticker,358
16032,6/9/2017,Sweden,KaggleMart,Mug,246
16033,6/9/2017,Sweden,KaggleMart,Hat,541
16034,6/9/2017,Sweden,KaggleMart,Sticker,151
16035,6/9/2017,Sweden,KaggleRama,Mug,408
16036,6/9/2017,Sweden,KaggleRama,Hat,992
16037,6/9/2017,Sweden,KaggleRama,Sticker,255
16038,6/10/2017,Finland,KaggleMart,Mug,223
16039,6/10/2017,Finland,KaggleMart,Hat,506
16040,6/10/2017,Finland,KaggleMart,Sticker,131
16041,6/10/2017,Finland,KaggleRama,Mug,384
16042,6/10/2017,Finland,KaggleRama,Hat,901
16043,6/10/2017,Finland,KaggleRama,Sticker,245
16044,6/10/2017,Norway,KaggleMart,Mug,389
16045,6/10/2017,Norway,KaggleMart,Hat,852
16046,6/10/2017,Norway,KaggleMart,Sticker,261
16047,6/10/2017,Norway,KaggleRama,Mug,700
16048,6/10/2017,Norway,KaggleRama,Hat,1530
16049,6/10/2017,Norway,KaggleRama,Sticker,394
16050,6/10/2017,Sweden,KaggleMart,Mug,275
16051,6/10/2017,Sweden,KaggleMart,Hat,717
16052,6/10/2017,Sweden,KaggleMart,Sticker,169
16053,6/10/2017,Sweden,KaggleRama,Mug,518
16054,6/10/2017,Sweden,KaggleRama,Hat,1162
16055,6/10/2017,Sweden,KaggleRama,Sticker,324
16056,6/11/2017,Finland,KaggleMart,Mug,225
16057,6/11/2017,Finland,KaggleMart,Hat,468
16058,6/11/2017,Finland,KaggleMart,Sticker,118
16059,6/11/2017,Finland,KaggleRama,Mug,380
16060,6/11/2017,Finland,KaggleRama,Hat,804
16061,6/11/2017,Finland,KaggleRama,Sticker,229
16062,6/11/2017,Norway,KaggleMart,Mug,406
16063,6/11/2017,Norway,KaggleMart,Hat,819
16064,6/11/2017,Norway,KaggleMart,Sticker,218
16065,6/11/2017,Norway,KaggleRama,Mug,664
16066,6/11/2017,Norway,KaggleRama,Hat,1377
16067,6/11/2017,Norway,KaggleRama,Sticker,383
16068,6/11/2017,Sweden,KaggleMart,Mug,293
16069,6/11/2017,Sweden,KaggleMart,Hat,635
16070,6/11/2017,Sweden,KaggleMart,Sticker,160
